audio_id,recording_lang,BitsPerSample,durationMsec,speaker_gender,mother_tongue
220906-211510_toi_707_elicit_39,toi,16,14043,Female,toi
220906-211510_toi_707_elicit_4,toi,16,10254,Female,toi
220906-211510_toi_707_elicit_40,toi,16,3357,Female,toi
220906-211510_toi_707_elicit_41,toi,16,10005,Female,toi
220906-211510_toi_707_elicit_42,toi,16,13635,Female,toi
220906-211510_toi_707_elicit_44,toi,16,10731,Female,toi
220906-211510_toi_707_elicit_45,toi,16,5671,Female,toi
220906-211510_toi_707_elicit_47,toi,16,8712,Female,toi
220906-211510_toi_707_elicit_48,toi,16,2926,Female,toi
220906-211510_toi_707_elicit_49,toi,16,11616,Female,toi
220906-211510_toi_707_elicit_5,toi,16,5240,Female,toi
220906-211510_toi_707_elicit_6,toi,16,5649,Female,toi
220906-211510_toi_707_elicit_7,toi,16,5558,Female,toi
220906-211510_toi_707_elicit_8,toi,16,9642,Female,toi
220906-211510_toi_707_elicit_9,toi,16,9233,Female,toi
220906-213431_toi_707_elicit_0,toi,16,3652,Female,toi
220906-213431_toi_707_elicit_1,toi,16,3380,Female,toi
220906-213431_toi_707_elicit_10,toi,16,4923,Female,toi
220906-213431_toi_707_elicit_11,toi,16,7123,Female,toi
220906-213431_toi_707_elicit_12,toi,16,8303,Female,toi
220906-213431_toi_707_elicit_13,toi,16,5127,Female,toi
220906-213431_toi_707_elicit_14,toi,16,6307,Female,toi
220906-213431_toi_707_elicit_15,toi,16,4537,Female,toi
220906-213431_toi_707_elicit_16,toi,16,4877,Female,toi
220906-213431_toi_707_elicit_17,toi,16,4492,Female,toi
220906-213431_toi_707_elicit_18,toi,16,5354,Female,toi
220906-213431_toi_707_elicit_19,toi,16,7554,Female,toi
220906-213431_toi_707_elicit_2,toi,16,7169,Female,toi
220906-213431_toi_707_elicit_20,toi,16,3584,Female,toi
220906-213431_toi_707_elicit_21,toi,16,10368,Female,toi
220906-213431_toi_707_elicit_22,toi,16,10640,Female,toi
220906-213431_toi_707_elicit_23,toi,16,8575,Female,toi
220906-213431_toi_707_elicit_24,toi,16,9369,Female,toi
220906-213431_toi_707_elicit_25,toi,16,7305,Female,toi
220906-213431_toi_707_elicit_26,toi,16,4764,Female,toi
220906-213431_toi_707_elicit_27,toi,16,8258,Female,toi
220906-213431_toi_707_elicit_28,toi,16,15745,Female,toi
220906-213431_toi_707_elicit_29,toi,16,6102,Female,toi
220906-213431_toi_707_elicit_3,toi,16,8916,Female,toi
220906-213431_toi_707_elicit_30,toi,16,12069,Female,toi
220906-213431_toi_707_elicit_31,toi,16,5422,Female,toi
220906-213431_toi_707_elicit_32,toi,16,6602,Female,toi
220906-213431_toi_707_elicit_33,toi,16,3244,Female,toi
220906-213431_toi_707_elicit_36,toi,16,9075,Female,toi
220906-213431_toi_707_elicit_39,toi,16,8349,Female,toi
220906-213431_toi_707_elicit_4,toi,16,7464,Female,toi
220906-213431_toi_707_elicit_40,toi,16,9823,Female,toi
220906-213431_toi_707_elicit_41,toi,16,6125,Female,toi
220906-213431_toi_707_elicit_45,toi,16,5808,Female,toi
220906-213431_toi_707_elicit_46,toi,16,4855,Female,toi
220906-213431_toi_707_elicit_47,toi,16,17877,Female,toi
220906-213431_toi_707_elicit_49,toi,16,7691,Female,toi
220906-213431_toi_707_elicit_5,toi,16,7645,Female,toi
220906-213431_toi_707_elicit_6,toi,16,9029,Female,toi
220906-213431_toi_707_elicit_7,toi,16,6012,Female,toi
220906-213431_toi_707_elicit_8,toi,16,4492,Female,toi
220906-213431_toi_707_elicit_9,toi,16,3834,Female,toi
220907-085934_toi_707_elicit_1,toi,16,7396,Female,toi
220907-085934_toi_707_elicit_10,toi,16,9165,Female,toi
220907-085934_toi_707_elicit_11,toi,16,10685,Female,toi
220907-085934_toi_707_elicit_12,toi,16,11752,Female,toi
220907-085934_toi_707_elicit_13,toi,16,12455,Female,toi
220907-085934_toi_707_elicit_15,toi,16,4764,Female,toi
220907-085934_toi_707_elicit_16,toi,16,7123,Female,toi
220907-085934_toi_707_elicit_17,toi,16,4174,Female,toi
220907-085934_toi_707_elicit_18,toi,16,7328,Female,toi
220907-085934_toi_707_elicit_19,toi,16,7554,Female,toi
220907-085934_toi_707_elicit_2,toi,16,4923,Female,toi
220907-085934_toi_707_elicit_21,toi,16,9664,Female,toi
220907-085934_toi_707_elicit_22,toi,16,6443,Female,toi
220907-085934_toi_707_elicit_23,toi,16,5036,Female,toi
220907-085934_toi_707_elicit_24,toi,16,9778,Female,toi
220907-085934_toi_707_elicit_25,toi,16,4151,Female,toi
220907-085934_toi_707_elicit_26,toi,16,13113,Female,toi
220907-085934_toi_707_elicit_27,toi,16,5082,Female,toi
220907-085934_toi_707_elicit_28,toi,16,4242,Female,toi
220907-085934_toi_707_elicit_29,toi,16,6102,Female,toi
220907-085934_toi_707_elicit_3,toi,16,20804,Female,toi
220907-085934_toi_707_elicit_31,toi,16,4492,Female,toi
220907-085934_toi_707_elicit_32,toi,16,3698,Female,toi
220907-085934_toi_707_elicit_34,toi,16,6375,Female,toi
220907-085934_toi_707_elicit_35,toi,16,9914,Female,toi
220907-085934_toi_707_elicit_36,toi,16,6511,Female,toi
220907-085934_toi_707_elicit_37,toi,16,3062,Female,toi
220907-085934_toi_707_elicit_39,toi,16,6624,Female,toi
220907-085934_toi_707_elicit_4,toi,16,4242,Female,toi
220907-085934_toi_707_elicit_40,toi,16,5785,Female,toi
220907-085934_toi_707_elicit_41,toi,16,5785,Female,toi
220907-085934_toi_707_elicit_42,toi,16,4764,Female,toi
220907-085934_toi_707_elicit_43,toi,16,3788,Female,toi
220907-085934_toi_707_elicit_44,toi,16,6465,Female,toi
220907-085934_toi_707_elicit_45,toi,16,3471,Female,toi
220907-085934_toi_707_elicit_47,toi,16,5535,Female,toi
220907-085934_toi_707_elicit_48,toi,16,9778,Female,toi
220907-085934_toi_707_elicit_49,toi,16,8666,Female,toi
220907-085934_toi_707_elicit_6,toi,16,6216,Female,toi
220907-085934_toi_707_elicit_7,toi,16,7804,Female,toi
220907-085934_toi_707_elicit_8,toi,16,5308,Female,toi
220907-085934_toi_707_elicit_9,toi,16,9914,Female,toi
220907-201714_toi_97d_elicit_0,toi,16,15677,Male,toi
220907-201714_toi_97d_elicit_1,toi,16,16879,Male,toi
220907-201714_toi_97d_elicit_10,toi,16,11207,Male,toi
220907-201714_toi_97d_elicit_11,toi,16,7169,Male,toi
220907-201714_toi_97d_elicit_12,toi,16,12750,Male,toi
220907-201714_toi_97d_elicit_13,toi,16,5603,Male,toi
220907-201714_toi_97d_elicit_14,toi,16,13362,Male,toi
220907-201714_toi_97d_elicit_15,toi,16,10844,Male,toi
220907-201714_toi_97d_elicit_16,toi,16,13385,Male,toi
220907-201714_toi_97d_elicit_17,toi,16,8666,Male,toi
220907-201714_toi_97d_elicit_18,toi,16,14338,Male,toi
220907-201714_toi_97d_elicit_19,toi,16,7418,Male,toi
220907-201714_toi_97d_elicit_2,toi,16,18150,Male,toi
220907-201714_toi_97d_elicit_20,toi,16,10481,Male,toi
220907-201714_toi_97d_elicit_21,toi,16,10118,Male,toi
220907-201714_toi_97d_elicit_22,toi,16,12818,Male,toi
220907-201714_toi_97d_elicit_23,toi,16,11525,Male,toi
220907-201714_toi_97d_elicit_24,toi,16,13204,Male,toi
220907-201714_toi_97d_elicit_25,toi,16,11502,Male,toi
220907-201714_toi_97d_elicit_26,toi,16,13022,Male,toi
220907-201714_toi_97d_elicit_27,toi,16,11661,Male,toi
220907-201714_toi_97d_elicit_28,toi,16,3856,Male,toi
220907-201714_toi_97d_elicit_29,toi,16,11207,Male,toi
220907-201714_toi_97d_elicit_3,toi,16,13362,Male,toi
220907-201714_toi_97d_elicit_30,toi,16,7736,Male,toi
220907-201714_toi_97d_elicit_31,toi,16,8462,Male,toi
220907-201714_toi_97d_elicit_32,toi,16,8144,Male,toi
220907-201714_toi_97d_elicit_33,toi,16,16062,Male,toi
220907-201714_toi_97d_elicit_36,toi,16,9075,Male,toi
220907-201714_toi_97d_elicit_37,toi,16,6987,Male,toi
220907-201714_toi_97d_elicit_38,toi,16,9574,Male,toi
220907-201714_toi_97d_elicit_39,toi,16,13567,Male,toi
220907-201714_toi_97d_elicit_4,toi,16,14157,Male,toi
220907-201714_toi_97d_elicit_40,toi,16,8848,Male,toi
220907-201714_toi_97d_elicit_41,toi,16,10549,Male,toi
220907-201714_toi_97d_elicit_42,toi,16,8984,Male,toi
220907-201714_toi_97d_elicit_43,toi,16,8938,Male,toi
220907-201714_toi_97d_elicit_44,toi,16,9823,Male,toi
220907-201714_toi_97d_elicit_45,toi,16,14724,Male,toi
220907-201714_toi_97d_elicit_46,toi,16,9846,Male,toi
220907-201714_toi_97d_elicit_47,toi,16,12115,Male,toi
220907-201714_toi_97d_elicit_48,toi,16,10095,Male,toi
220907-201714_toi_97d_elicit_49,toi,16,11638,Male,toi
220907-201714_toi_97d_elicit_5,toi,16,12432,Male,toi
220907-201714_toi_97d_elicit_6,toi,16,11502,Male,toi
220907-201714_toi_97d_elicit_7,toi,16,11116,Male,toi
220907-201714_toi_97d_elicit_8,toi,16,9188,Male,toi
220907-201714_toi_97d_elicit_9,toi,16,9097,Male,toi
220907-203915_toi_97d_elicit_0,toi,16,9982,Male,toi
220907-203915_toi_97d_elicit_1,toi,16,8916,Male,toi
220907-203915_toi_97d_elicit_10,toi,16,12977,Male,toi
220907-203915_toi_97d_elicit_11,toi,16,12296,Male,toi
220907-203915_toi_97d_elicit_12,toi,16,9097,Male,toi
220907-203915_toi_97d_elicit_13,toi,16,14565,Male,toi
220907-203915_toi_97d_elicit_14,toi,16,14043,Male,toi
220907-203915_toi_97d_elicit_15,toi,16,10958,Male,toi
220907-203915_toi_97d_elicit_16,toi,16,15450,Male,toi
220907-203915_toi_97d_elicit_17,toi,16,11162,Male,toi
220907-203915_toi_97d_elicit_18,toi,16,6307,Male,toi
220907-203915_toi_97d_elicit_19,toi,16,10776,Male,toi
220907-203915_toi_97d_elicit_2,toi,16,12568,Male,toi
220907-203915_toi_97d_elicit_20,toi,16,11343,Male,toi
220907-203915_toi_97d_elicit_21,toi,16,9732,Male,toi
220907-203915_toi_97d_elicit_22,toi,16,13748,Male,toi
220907-203915_toi_97d_elicit_23,toi,16,7804,Male,toi
220907-203915_toi_97d_elicit_24,toi,16,12523,Male,toi
220907-203915_toi_97d_elicit_25,toi,16,9029,Male,toi
220907-203915_toi_97d_elicit_26,toi,16,13362,Male,toi
220907-203915_toi_97d_elicit_27,toi,16,13930,Male,toi
220907-203915_toi_97d_elicit_28,toi,16,10753,Male,toi
220907-203915_toi_97d_elicit_29,toi,16,12001,Male,toi
220907-203915_toi_97d_elicit_3,toi,16,11842,Male,toi
220907-203915_toi_97d_elicit_30,toi,16,13204,Male,toi
220907-203915_toi_97d_elicit_31,toi,16,12636,Male,toi
220907-203915_toi_97d_elicit_32,toi,16,9823,Male,toi
220907-203915_toi_97d_elicit_33,toi,16,5603,Male,toi
220907-203915_toi_97d_elicit_34,toi,16,10980,Male,toi
220907-203915_toi_97d_elicit_35,toi,16,15427,Male,toi
220907-203915_toi_97d_elicit_36,toi,16,13022,Male,toi
220907-203915_toi_97d_elicit_37,toi,16,17764,Male,toi
220907-203915_toi_97d_elicit_38,toi,16,13521,Male,toi
220907-203915_toi_97d_elicit_39,toi,16,7169,Male,toi
220907-203915_toi_97d_elicit_4,toi,16,12523,Male,toi
220907-203915_toi_97d_elicit_40,toi,16,11547,Male,toi
220907-203915_toi_97d_elicit_41,toi,16,15745,Male,toi
220907-203915_toi_97d_elicit_42,toi,16,9687,Male,toi
220907-203915_toi_97d_elicit_43,toi,16,6216,Male,toi
220907-203915_toi_97d_elicit_44,toi,16,10731,Male,toi
220907-203915_toi_97d_elicit_45,toi,16,8235,Male,toi
220907-203915_toi_97d_elicit_46,toi,16,7668,Male,toi
220907-203915_toi_97d_elicit_47,toi,16,14179,Male,toi
220907-203915_toi_97d_elicit_48,toi,16,15087,Male,toi
220907-203915_toi_97d_elicit_49,toi,16,15041,Male,toi
220907-203915_toi_97d_elicit_5,toi,16,14429,Male,toi
220907-203915_toi_97d_elicit_6,toi,16,13703,Male,toi
220907-203915_toi_97d_elicit_7,toi,16,11729,Male,toi
220907-203915_toi_97d_elicit_8,toi,16,16561,Male,toi
220907-203915_toi_97d_elicit_9,toi,16,11184,Male,toi
220912-144621_toi_707_elicit_1,toi,16,5308,Female,toi
220912-144621_toi_707_elicit_10,toi,16,6647,Female,toi
220912-144621_toi_707_elicit_11,toi,16,6897,Female,toi
220912-144621_toi_707_elicit_12,toi,16,13748,Female,toi
220912-144621_toi_707_elicit_13,toi,16,9619,Female,toi
220912-144621_toi_707_elicit_14,toi,16,11094,Female,toi
220912-144621_toi_707_elicit_16,toi,16,12863,Female,toi
220912-144621_toi_707_elicit_17,toi,16,16403,Female,toi
220912-144621_toi_707_elicit_18,toi,16,4855,Female,toi
220912-144621_toi_707_elicit_19,toi,16,10050,Female,toi
220912-144621_toi_707_elicit_2,toi,16,6987,Female,toi
220912-144621_toi_707_elicit_20,toi,16,9528,Female,toi
220912-144621_toi_707_elicit_21,toi,16,8689,Female,toi
220912-144621_toi_707_elicit_22,toi,16,7373,Female,toi
220912-144621_toi_707_elicit_23,toi,16,7282,Female,toi
220912-144621_toi_707_elicit_24,toi,16,8689,Female,toi
220912-144621_toi_707_elicit_25,toi,16,3834,Female,toi
220912-144621_toi_707_elicit_26,toi,16,5240,Female,toi
220912-144621_toi_707_elicit_27,toi,16,2472,Female,toi
220912-144621_toi_707_elicit_28,toi,16,3040,Female,toi
220912-144621_toi_707_elicit_29,toi,16,7509,Female,toi
220912-144621_toi_707_elicit_3,toi,16,3766,Female,toi
220912-144621_toi_707_elicit_30,toi,16,7396,Female,toi
220912-144621_toi_707_elicit_31,toi,16,6443,Female,toi
220912-144621_toi_707_elicit_32,toi,16,7759,Female,toi
220912-144621_toi_707_elicit_4,toi,16,7827,Female,toi
220912-144621_toi_707_elicit_5,toi,16,5308,Female,toi
220912-144621_toi_707_elicit_6,toi,16,5921,Female,toi
220912-144621_toi_707_elicit_7,toi,16,8303,Female,toi
220912-144621_toi_707_elicit_8,toi,16,5535,Female,toi
220912-144621_toi_707_elicit_9,toi,16,7895,Female,toi
220912-145955_toi_707_elicit_0,toi,16,3448,Female,toi
220912-145955_toi_707_elicit_1,toi,16,2813,Female,toi
220912-145955_toi_707_elicit_10,toi,16,9642,Female,toi
220912-145955_toi_707_elicit_12,toi,16,10050,Female,toi
220912-145955_toi_707_elicit_14,toi,16,10277,Female,toi
220912-145955_toi_707_elicit_15,toi,16,10731,Female,toi
220912-145955_toi_707_elicit_16,toi,16,6715,Female,toi
220912-145955_toi_707_elicit_17,toi,16,11275,Female,toi
220912-145955_toi_707_elicit_18,toi,16,14043,Female,toi
220912-145955_toi_707_elicit_19,toi,16,9324,Female,toi
220912-145955_toi_707_elicit_20,toi,16,13068,Female,toi
220912-145955_toi_707_elicit_21,toi,16,10958,Female,toi
220912-145955_toi_707_elicit_22,toi,16,9823,Female,toi
220912-145955_toi_707_elicit_23,toi,16,14134,Female,toi
220912-145955_toi_707_elicit_25,toi,16,2472,Female,toi
220912-145955_toi_707_elicit_26,toi,16,12251,Female,toi
220912-145955_toi_707_elicit_27,toi,16,7282,Female,toi
220912-145955_toi_707_elicit_28,toi,16,5240,Female,toi
220912-145955_toi_707_elicit_30,toi,16,6692,Female,toi
220912-145955_toi_707_elicit_31,toi,16,3743,Female,toi
220912-145955_toi_707_elicit_33,toi,16,8212,Female,toi
220912-145955_toi_707_elicit_34,toi,16,3993,Female,toi
220912-145955_toi_707_elicit_35,toi,16,4764,Female,toi
220912-145955_toi_707_elicit_36,toi,16,6897,Female,toi
220912-145955_toi_707_elicit_37,toi,16,13816,Female,toi
220912-145955_toi_707_elicit_39,toi,16,4287,Female,toi
220912-145955_toi_707_elicit_4,toi,16,7623,Female,toi
220912-145955_toi_707_elicit_40,toi,16,4968,Female,toi
220912-145955_toi_707_elicit_41,toi,16,12750,Female,toi
220912-145955_toi_707_elicit_42,toi,16,7509,Female,toi
220912-145955_toi_707_elicit_43,toi,16,4764,Female,toi
220912-145955_toi_707_elicit_44,toi,16,6465,Female,toi
220912-145955_toi_707_elicit_45,toi,16,7577,Female,toi
220912-145955_toi_707_elicit_46,toi,16,9982,Female,toi
220912-145955_toi_707_elicit_47,toi,16,11003,Female,toi
220912-145955_toi_707_elicit_48,toi,16,3516,Female,toi
220912-145955_toi_707_elicit_49,toi,16,7532,Female,toi
220912-145955_toi_707_elicit_5,toi,16,8326,Female,toi
220912-145955_toi_707_elicit_6,toi,16,10572,Female,toi
220912-145955_toi_707_elicit_7,toi,16,10345,Female,toi
220912-145955_toi_707_elicit_8,toi,16,9143,Female,toi
220912-145955_toi_707_elicit_9,toi,16,9982,Female,toi
220912-160501_toi_97d_elicit_0,toi,16,8802,Male,toi
220912-160501_toi_97d_elicit_1,toi,16,14497,Male,toi
220912-160501_toi_97d_elicit_10,toi,16,11797,Male,toi
220912-160501_toi_97d_elicit_11,toi,16,14451,Male,toi
220912-160501_toi_97d_elicit_12,toi,16,8802,Male,toi
220912-160501_toi_97d_elicit_13,toi,16,14520,Male,toi
220912-160501_toi_97d_elicit_14,toi,16,13589,Male,toi
220912-160501_toi_97d_elicit_15,toi,16,13136,Male,toi
220912-160501_toi_97d_elicit_16,toi,16,5603,Male,toi
220912-160501_toi_97d_elicit_17,toi,16,12047,Male,toi
220912-160501_toi_97d_elicit_18,toi,16,15881,Male,toi
220912-160501_toi_97d_elicit_19,toi,16,11752,Male,toi
220912-160501_toi_97d_elicit_2,toi,16,15268,Male,toi
220912-160501_toi_97d_elicit_20,toi,16,11116,Male,toi
220912-160501_toi_97d_elicit_21,toi,16,15699,Male,toi
220912-160501_toi_97d_elicit_22,toi,16,12228,Male,toi
220912-160501_toi_97d_elicit_23,toi,16,12546,Male,toi
220912-160501_toi_97d_elicit_24,toi,16,15540,Male,toi
220912-160501_toi_97d_elicit_25,toi,16,21462,Male,toi
220912-160501_toi_97d_elicit_26,toi,16,13567,Male,toi
220912-160501_toi_97d_elicit_27,toi,16,10481,Male,toi
220912-160501_toi_97d_elicit_28,toi,16,15677,Male,toi
220912-160501_toi_97d_elicit_29,toi,16,18104,Male,toi
220912-160501_toi_97d_elicit_3,toi,16,16357,Male,toi
220912-160501_toi_97d_elicit_30,toi,16,16040,Male,toi
220912-160501_toi_97d_elicit_31,toi,16,10300,Male,toi
220912-160501_toi_97d_elicit_32,toi,16,9369,Male,toi
220912-160501_toi_97d_elicit_33,toi,16,9551,Male,toi
220912-160501_toi_97d_elicit_34,toi,16,8938,Male,toi
220912-160501_toi_97d_elicit_35,toi,16,13362,Male,toi
220912-160501_toi_97d_elicit_36,toi,16,9211,Male,toi
220912-160501_toi_97d_elicit_37,toi,16,16493,Male,toi
220912-160501_toi_97d_elicit_38,toi,16,12069,Male,toi
220912-160501_toi_97d_elicit_39,toi,16,9755,Male,toi
220912-160501_toi_97d_elicit_4,toi,16,15336,Male,toi
220912-160501_toi_97d_elicit_40,toi,16,8643,Male,toi
220912-160501_toi_97d_elicit_41,toi,16,13453,Male,toi
220912-160501_toi_97d_elicit_42,toi,16,10322,Male,toi
220912-160501_toi_97d_elicit_43,toi,16,13136,Male,toi
220912-160501_toi_97d_elicit_44,toi,16,9233,Male,toi
220912-160501_toi_97d_elicit_45,toi,16,12954,Male,toi
220912-160501_toi_97d_elicit_46,toi,16,10095,Male,toi
220912-160501_toi_97d_elicit_47,toi,16,19057,Male,toi
220912-160501_toi_97d_elicit_48,toi,16,19057,Male,toi
220912-160501_toi_97d_elicit_49,toi,16,12137,Male,toi
220912-160501_toi_97d_elicit_5,toi,16,10912,Male,toi
220912-160501_toi_97d_elicit_6,toi,16,10005,Male,toi
220912-160501_toi_97d_elicit_7,toi,16,12636,Male,toi
220912-160501_toi_97d_elicit_8,toi,16,7101,Male,toi
220912-160501_toi_97d_elicit_9,toi,16,8394,Male,toi
220912-161719_toi_707_elicit_0,toi,16,6420,Female,toi
220912-161719_toi_707_elicit_1,toi,16,3584,Female,toi
220912-161719_toi_707_elicit_10,toi,16,4219,Female,toi
220912-161719_toi_707_elicit_12,toi,16,11434,Female,toi
220912-161719_toi_707_elicit_13,toi,16,4514,Female,toi
220912-161719_toi_707_elicit_14,toi,16,6760,Female,toi
220912-161719_toi_707_elicit_15,toi,16,6965,Female,toi
220912-161719_toi_707_elicit_16,toi,16,11162,Female,toi
220912-161719_toi_707_elicit_17,toi,16,6080,Female,toi
220912-161719_toi_707_elicit_18,toi,16,6715,Female,toi
220912-161719_toi_707_elicit_19,toi,16,10300,Female,toi
220912-161719_toi_707_elicit_2,toi,16,8757,Female,toi
220912-161719_toi_707_elicit_20,toi,16,9687,Female,toi
220912-161719_toi_707_elicit_21,toi,16,7759,Female,toi
220912-161719_toi_707_elicit_22,toi,16,5354,Female,toi
220912-161719_toi_707_elicit_23,toi,16,6034,Female,toi
220912-161719_toi_707_elicit_24,toi,16,9710,Female,toi
220912-161719_toi_707_elicit_25,toi,16,5921,Female,toi
220912-161719_toi_707_elicit_26,toi,16,10572,Female,toi
220912-161719_toi_707_elicit_27,toi,16,10164,Female,toi
220912-161719_toi_707_elicit_28,toi,16,9755,Female,toi
220912-161719_toi_707_elicit_29,toi,16,7055,Female,toi
220912-161719_toi_707_elicit_3,toi,16,5785,Female,toi
220912-161719_toi_707_elicit_30,toi,16,8371,Female,toi
220912-161719_toi_707_elicit_31,toi,16,6284,Female,toi
220912-161719_toi_707_elicit_32,toi,16,2972,Female,toi
220912-161719_toi_707_elicit_33,toi,16,6284,Female,toi
220912-161719_toi_707_elicit_34,toi,16,5445,Female,toi
220912-161719_toi_707_elicit_35,toi,16,6760,Female,toi
220912-161719_toi_707_elicit_36,toi,16,13022,Female,toi
220912-161719_toi_707_elicit_37,toi,16,10232,Female,toi
220912-161719_toi_707_elicit_39,toi,16,8258,Female,toi
220912-161719_toi_707_elicit_4,toi,16,12727,Female,toi
220912-161719_toi_707_elicit_40,toi,16,5399,Female,toi
220912-161719_toi_707_elicit_41,toi,16,6511,Female,toi
220912-161719_toi_707_elicit_44,toi,16,10164,Female,toi
220912-161719_toi_707_elicit_45,toi,16,8666,Female,toi
220912-161719_toi_707_elicit_46,toi,16,4809,Female,toi
220912-161719_toi_707_elicit_47,toi,16,9324,Female,toi
220912-161719_toi_707_elicit_48,toi,16,4968,Female,toi
220912-161719_toi_707_elicit_49,toi,16,13862,Female,toi
220912-161719_toi_707_elicit_5,toi,16,7804,Female,toi
220912-161719_toi_707_elicit_6,toi,16,16448,Female,toi
220912-161719_toi_707_elicit_7,toi,16,6102,Female,toi
220912-161719_toi_707_elicit_8,toi,16,4628,Female,toi
220912-161719_toi_707_elicit_9,toi,16,6125,Female,toi
220912-165131_toi_97d_elicit_0,toi,16,13476,Male,toi
220912-165131_toi_97d_elicit_1,toi,16,11729,Male,toi
220912-165131_toi_97d_elicit_10,toi,16,10186,Male,toi
220912-165131_toi_97d_elicit_11,toi,16,12636,Male,toi
220912-165131_toi_97d_elicit_12,toi,16,8575,Male,toi
220912-165131_toi_97d_elicit_13,toi,16,14293,Male,toi
220912-165131_toi_97d_elicit_14,toi,16,15540,Male,toi
220912-165131_toi_97d_elicit_15,toi,16,16221,Male,toi
220912-165131_toi_97d_elicit_16,toi,16,12568,Male,toi
220912-165131_toi_97d_elicit_17,toi,16,13181,Male,toi
220912-165131_toi_97d_elicit_18,toi,16,15858,Male,toi
220912-165131_toi_97d_elicit_19,toi,16,17265,Male,toi
220912-165131_toi_97d_elicit_2,toi,16,14588,Male,toi
220912-165131_toi_97d_elicit_20,toi,16,12183,Male,toi
220912-165131_toi_97d_elicit_21,toi,16,15699,Male,toi
220912-165131_toi_97d_elicit_22,toi,16,15972,Male,toi
220912-165131_toi_97d_elicit_23,toi,16,13975,Male,toi
220912-165131_toi_97d_elicit_24,toi,16,15246,Male,toi
220912-165131_toi_97d_elicit_25,toi,16,8666,Male,toi
220912-165131_toi_97d_elicit_26,toi,16,10504,Male,toi
220912-165131_toi_97d_elicit_27,toi,16,14361,Male,toi
220912-165131_toi_97d_elicit_28,toi,16,9823,Male,toi
220912-165131_toi_97d_elicit_29,toi,16,11706,Male,toi
220912-165131_toi_97d_elicit_3,toi,16,13884,Male,toi
220912-165131_toi_97d_elicit_30,toi,16,10118,Male,toi
220912-165131_toi_97d_elicit_31,toi,16,5966,Male,toi
220912-165131_toi_97d_elicit_32,toi,16,13476,Male,toi
220912-165131_toi_97d_elicit_33,toi,16,9324,Male,toi
220912-165131_toi_97d_elicit_4,toi,16,12546,Male,toi
220912-165131_toi_97d_elicit_5,toi,16,12410,Male,toi
220912-165131_toi_97d_elicit_6,toi,16,12432,Male,toi
220912-165131_toi_97d_elicit_7,toi,16,16947,Male,toi
220912-165131_toi_97d_elicit_8,toi,16,11593,Male,toi
220912-165131_toi_97d_elicit_9,toi,16,14383,Male,toi
220912-171124_toi_97d_elicit_35,toi,16,9415,Male,toi
220912-171124_toi_97d_elicit_36,toi,16,11979,Male,toi
220912-171124_toi_97d_elicit_37,toi,16,13589,Male,toi
220912-171124_toi_97d_elicit_38,toi,16,16289,Male,toi
220912-171124_toi_97d_elicit_39,toi,16,13499,Male,toi
220912-171124_toi_97d_elicit_40,toi,16,11298,Male,toi
220912-171124_toi_97d_elicit_41,toi,16,13181,Male,toi
220912-171124_toi_97d_elicit_42,toi,16,16493,Male,toi
220912-171124_toi_97d_elicit_43,toi,16,7736,Male,toi
220912-171124_toi_97d_elicit_44,toi,16,10095,Male,toi
220912-171124_toi_97d_elicit_45,toi,16,8575,Male,toi
220912-171124_toi_97d_elicit_46,toi,16,15019,Male,toi
220912-171124_toi_97d_elicit_47,toi,16,11956,Male,toi
220912-171124_toi_97d_elicit_48,toi,16,7940,Male,toi
220912-171124_toi_97d_elicit_49,toi,16,11071,Male,toi
220912-174208_toi_97d_elicit_0,toi,16,10549,Male,toi
220912-174208_toi_97d_elicit_1,toi,16,8802,Male,toi
220912-174208_toi_97d_elicit_10,toi,16,9914,Male,toi
220912-174208_toi_97d_elicit_11,toi,16,10254,Male,toi
220912-174208_toi_97d_elicit_12,toi,16,12228,Male,toi
220912-174208_toi_97d_elicit_13,toi,16,11797,Male,toi
220912-174208_toi_97d_elicit_14,toi,16,10368,Male,toi
220912-174208_toi_97d_elicit_15,toi,16,7101,Male,toi
220912-174208_toi_97d_elicit_16,toi,16,11616,Male,toi
220912-174208_toi_97d_elicit_17,toi,16,12047,Male,toi
220912-174208_toi_97d_elicit_18,toi,16,11366,Male,toi
220912-174208_toi_97d_elicit_19,toi,16,18331,Male,toi
220912-174208_toi_97d_elicit_2,toi,16,8802,Male,toi
220912-174208_toi_97d_elicit_20,toi,16,15246,Male,toi
220912-174208_toi_97d_elicit_21,toi,16,16198,Male,toi
220912-174208_toi_97d_elicit_22,toi,16,11411,Male,toi
220912-174208_toi_97d_elicit_23,toi,16,3766,Male,toi
220912-174208_toi_97d_elicit_24,toi,16,17787,Male,toi
220912-174208_toi_97d_elicit_25,toi,16,9301,Male,toi
220912-174208_toi_97d_elicit_26,toi,16,13385,Male,toi
220912-174208_toi_97d_elicit_27,toi,16,11684,Male,toi
220912-174208_toi_97d_elicit_28,toi,16,13136,Male,toi
220912-174208_toi_97d_elicit_29,toi,16,7940,Male,toi
220912-174208_toi_97d_elicit_3,toi,16,10935,Male,toi
220912-174208_toi_97d_elicit_30,toi,16,8530,Male,toi
220912-174208_toi_97d_elicit_31,toi,16,7895,Male,toi
220912-174208_toi_97d_elicit_32,toi,16,10708,Male,toi
220912-174208_toi_97d_elicit_33,toi,16,8984,Male,toi
